date	user	intensity	diameter	power	factor	note
22-Feb-2023 14:49:35	Fred	1	500	0.01	5.09295817894065e-08	
31-Aug-2022 11:07:48	Fred	1	500	0.01	5.09295817894065e-08	
31-Aug-2022 10:58:08	Fred	1	500	0.01	5.09295817894065e-08	
18-Aug-2022 09:16:10	Fred	1	500	0.01	5.09295817894065e-08	
25-May-2022 15:15:44	Fred	1	500	0.01	5.09295817894065e-08	
25-Apr-2022 11:04:28	Fred	1	1200	0.02	1.76838825657661e-08	
21-Apr-2022 10:29:40	Fred	1	500	0.02	1.01859163578813e-07	
22-Feb-2023 16:09:22	Fred	1	500	0.01	5.09295817894065e-08	
