3.215698853e+002	1.741250046e-002
3.216777954e+002	3.329636157e-002
3.217857361e+002	-3.047743812e-003
3.218936768e+002	-7.404841599e-004
3.220016174e+002	2.925389074e-002
3.221095581e+002	1.756504737e-002
3.222175293e+002	4.000838846e-002
3.223254700e+002	2.399105020e-002
3.224334412e+002	2.330459282e-002
3.225414124e+002	1.613492705e-002
3.226494141e+002	2.370502613e-002
3.227573853e+002	1.003308315e-002
3.228653870e+002	9.994947352e-003
3.229733887e+002	3.322008997e-002
3.230813904e+002	-2.056194237e-003
3.231893921e+002	9.689854458e-003
3.232973938e+002	2.053969540e-002
3.234054260e+002	1.781293377e-002
3.235134583e+002	1.611585915e-002
3.236214905e+002	8.164393716e-003
3.237295227e+002	2.584067173e-002
3.238375854e+002	-1.331600244e-003
3.239456482e+002	2.653666306e-003
3.240537109e+002	2.397198230e-002
3.241617737e+002	4.331673495e-003
3.242698364e+002	1.144413464e-002
3.243778992e+002	1.771759242e-002
3.244859924e+002	1.039538067e-002
3.245940857e+002	4.288769886e-002
3.247021790e+002	1.468573883e-002
3.248102722e+002	-1.875045709e-004
3.249183960e+002	8.107189089e-003
3.250265198e+002	2.253232757e-003
3.251346436e+002	1.689765789e-002
3.252427673e+002	2.671781182e-002
3.253508911e+002	8.507622406e-003
3.254590149e+002	5.075335503e-003
3.255671692e+002	4.153385013e-002
3.256753235e+002	1.247382071e-002
3.257834778e+002	3.912171815e-003
3.258916321e+002	2.172192745e-002
3.259998169e+002	4.168639705e-002
3.261080017e+002	6.324306596e-004
3.262161865e+002	9.232216515e-003
3.263243713e+002	2.307577431e-002
3.264325562e+002	1.207338739e-002
3.265407715e+002	2.081618411e-003
3.266489563e+002	-4.630409647e-003
3.267571716e+002	2.272301121e-003
3.268653870e+002	1.441878360e-002
3.269736328e+002	5.647383165e-003
3.270818481e+002	2.290415950e-002
3.271900940e+002	1.819429919e-002
3.272983398e+002	4.798845621e-004
3.274065857e+002	1.140599791e-002
3.275148315e+002	1.214966085e-002
3.276231079e+002	6.124089938e-003
3.277313538e+002	1.752690971e-002
3.278396301e+002	1.392300893e-002
3.279479065e+002	2.863417147e-003
3.280562134e+002	2.005345421e-003
3.281644897e+002	9.842400439e-003
3.282727966e+002	2.224630407e-005
3.283811035e+002	2.086385526e-002
3.284894104e+002	4.713038448e-003
3.285977173e+002	-1.465078094e-003
3.287060242e+002	3.430698067e-002
3.288143616e+002	1.390394010e-002
3.289226990e+002	2.166472189e-002
3.290310364e+002	1.865193807e-002
3.291393738e+002	1.382766757e-002
3.292477417e+002	9.098738432e-003
3.293561096e+002	3.026450798e-002
3.294644470e+002	3.318195418e-002
3.295728149e+002	9.823332541e-003
3.296812134e+002	2.017739788e-002
3.297895813e+002	7.306321990e-003
3.298979797e+002	2.782377042e-002
3.300063782e+002	-4.344385583e-003
3.301147766e+002	3.116071597e-002
3.302231750e+002	8.088121191e-003
3.303315735e+002	1.756504737e-002
3.304400024e+002	1.666883752e-002
3.305484314e+002	4.277328774e-002
3.306568604e+002	9.136875160e-003
3.307652893e+002	1.844218746e-002
3.308737488e+002	1.426623762e-002
3.309821777e+002	5.571110174e-003
3.310906372e+002	-2.418491058e-003
3.311990967e+002	7.268185727e-003
3.313075562e+002	4.828401655e-002
3.314160461e+002	7.935574278e-003
3.315245361e+002	9.375228547e-004
3.316329956e+002	6.009680219e-003
3.317414856e+002	1.819429919e-002
3.318500061e+002	1.566775492e-003
3.319584961e+002	-1.155218855e-002
3.320670166e+002	1.693579368e-002
3.321755066e+002	3.232388198e-002
3.322840271e+002	1.455226168e-002
3.323925781e+002	1.500989962e-002
3.325010986e+002	1.152040809e-002
3.326096497e+002	9.994947352e-003
3.327181702e+002	9.422899224e-003
3.328267212e+002	2.721358649e-002
3.329353027e+002	3.386840969e-002
3.330438538e+002	1.528638997e-003
3.331524048e+002	1.223546802e-003
3.332609863e+002	3.969376441e-003
3.333695679e+002	-3.781871928e-004
3.334781494e+002	9.480103850e-003
3.335867615e+002	3.093189746e-002
3.336953430e+002	2.825280651e-003
3.338039551e+002	-2.494764281e-003
3.339125671e+002	2.076851390e-002
3.340211792e+002	-1.484146342e-003
3.341297913e+002	3.512691334e-002
3.342384338e+002	9.184546070e-004
3.343470764e+002	3.011196293e-002
3.344557190e+002	4.912301898e-002
3.345643616e+002	7.306321990e-003
3.346730042e+002	1.960534975e-002
3.347816772e+002	1.443785150e-002
3.348903198e+002	-1.732033677e-003
3.349989929e+002	1.182550006e-002
3.351076660e+002	2.366689034e-002
3.352163696e+002	1.788920723e-002
3.353250427e+002	6.920190156e-002
3.354337463e+002	3.180903941e-002
3.355424500e+002	1.281704940e-002
3.356511536e+002	1.748877391e-002
3.357598572e+002	-1.102781156e-003
3.358685608e+002	1.071000705e-003
3.359772949e+002	-6.480030715e-003
3.360860291e+002	3.759625601e-003
3.361947632e+002	1.668790728e-002
3.363034973e+002	1.729809120e-002
3.364122620e+002	1.203525066e-002
3.365209961e+002	2.078758366e-002
3.366297607e+002	6.257567555e-003
3.367385254e+002	4.236332141e-003
3.368472900e+002	9.232216515e-003
3.369560852e+002	5.761792883e-003
3.370648499e+002	1.945280470e-002
3.371736450e+002	-5.335934926e-003
