date	user	intensity	diameter	power	factor	note
12-Jan-2021 12:07:28	Fred Rieke	1	500	4960	0.0252610725675456	
03-Sep-2020 16:03:12	Fred Rieke	1	500	5960	0.0303540307464863	
23-Jul-2020 16:31:25	Fred Rieke	1	500	6090	0.0310161153097486	
23-Jul-2020 14:21:38	Fred Rieke	1	500	6310	0.0321365661091155	
09-Jul-2020 16:13:20	Fred Rieke	1	500	6860	0.0349376931075329	
21-Aug-2019 11:00:06	Fred Rieke	1	500	8300	0.0422715528852074	
28-Mar-2019 14:17:22	Fred Rieke	1	500	9100	0.0463459194283599	
22-Mar-2024 16:32:30	Fred Rieke	1	500	3220	0.0163993253361889	
