3.215698853e+002;4.380452447e-003
3.216777954e+002;1.388067380e-002
3.217857361e+002;8.003105409e-003
3.218936768e+002;5.175218103e-004
3.220016174e+002;7.522549015e-003
3.221095581e+002;4.380452447e-003
3.222175293e+002;6.561437156e-003
3.223254700e+002;6.413573865e-003
3.224334412e+002;6.505988538e-003
3.225414124e+002;1.681945869e-003
3.226494141e+002;3.308442887e-003
3.227573853e+002;9.703533724e-003
3.228653870e+002;5.341564305e-003
3.229733887e+002;8.890285157e-003
3.230813904e+002;1.020257268e-002
3.231893921e+002;3.160579596e-003
3.232973938e+002;1.537779067e-002
3.234054260e+002;1.151486021e-002
3.235134583e+002;9.999260306e-003
3.236214905e+002;6.727783475e-003
3.237295227e+002;1.441667881e-002
3.238375854e+002;-1.349253347e-003
3.239456482e+002;7.873724215e-003
3.240537109e+002;3.585686907e-003
3.241617737e+002;1.168120652e-002
3.242698364e+002;1.181058679e-002
3.243778992e+002;9.999260306e-003
3.244859924e+002;9.222977795e-003
3.245940857e+002;1.088644098e-002
3.247021790e+002;1.018408965e-002
3.248102722e+002;7.356202696e-003
3.249183960e+002;1.011015847e-002
3.250265198e+002;4.528315738e-003
3.251346436e+002;1.205086522e-002
3.252427673e+002;1.336315274e-002
3.253508911e+002;6.727783475e-003
3.254590149e+002;3.696584317e-004
3.255671692e+002;5.507910624e-003
3.256753235e+002;1.312287408e-003
3.257834778e+002;7.670412771e-003
3.258916321e+002;1.985065825e-002
3.259998169e+002;1.179210376e-002
3.261080017e+002;2.254916355e-003
3.262161865e+002;1.404702081e-003
3.263243713e+002;6.376607809e-003
3.264325562e+002;4.971906077e-003
3.265407715e+002;1.181058679e-002
3.266489563e+002;3.160579596e-003
3.267571716e+002;4.805559583e-004
3.268653870e+002;6.284193601e-003
3.269736328e+002;7.799793035e-003
3.270818481e+002;1.511903014e-002
3.271900940e+002;5.544876331e-004
3.272983398e+002;8.354281075e-003
3.274065857e+002;6.931095850e-003
3.275148315e+002;6.875646766e-003
3.276231079e+002;4.509832710e-003
3.277313538e+002;1.164424117e-003
3.278396301e+002;7.762826979e-003
3.279479065e+002;1.885258011e-003
3.280562134e+002;1.131154783e-002
3.281644897e+002;1.086795796e-002
3.282727966e+002;9.019665420e-003
3.283811035e+002;1.537779067e-002
3.284894104e+002;9.019665420e-003
3.285977173e+002;4.269554745e-003
3.287060242e+002;1.340011787e-002
3.288143616e+002;4.177140538e-003
3.289226990e+002;5.470945034e-003
3.290310364e+002;2.033121418e-003
3.291393738e+002;5.360047333e-003
3.292477417e+002;5.600325298e-003
3.293561096e+002;1.234659180e-002
3.294644470e+002;1.336315274e-002
3.295728149e+002;6.542954128e-003
3.296812134e+002;9.112080559e-003
3.297895813e+002;2.772438340e-003
3.298979797e+002;4.953423049e-003
3.300063782e+002;-7.005027495e-003
3.301147766e+002;2.735472517e-003
3.302231750e+002;7.966139354e-003
3.303315735e+002;1.243900601e-002
3.304400024e+002;1.489723474e-002
3.305484314e+002;1.018408965e-002
3.306568604e+002;8.335798047e-003
3.307652893e+002;5.655773915e-003
3.308737488e+002;3.696584317e-004
3.309821777e+002;3.419340588e-003
3.310906372e+002;6.413573865e-003
3.311990967e+002;7.411651779e-003
3.313075562e+002;1.903740922e-003
3.314160461e+002;1.280866470e-002
3.315245361e+002;1.885258011e-003
3.316329956e+002;8.058553562e-003
3.317414856e+002;1.153334323e-002
3.318500061e+002;0.000000000e+000
3.319584961e+002;-6.062398199e-003
3.320670166e+002;9.481739253e-003
3.321755066e+002;8.150968701e-003
3.322840271e+002;6.931095850e-003
3.323925781e+002;1.293804497e-003
3.325010986e+002;5.896051880e-003
3.326096497e+002;1.659766398e-002
3.327181702e+002;7.762826979e-003
3.328267212e+002;9.943812154e-003
3.329353027e+002;4.750110675e-003
3.330438538e+002;6.321159191e-003
3.331524048e+002;6.265710574e-003
3.332609863e+002;1.049829926e-002
3.333695679e+002;6.598403212e-003
3.334781494e+002;3.197545419e-003
3.335867615e+002;5.452462006e-003
3.336953430e+002;-1.072009443e-003
3.338039551e+002;2.088570269e-003
3.339125671e+002;8.871802129e-003
3.340211792e+002;1.007319242e-002
3.341297913e+002;1.201389916e-002
3.342384338e+002;1.131154783e-002
3.343470764e+002;6.191778928e-003
3.344557190e+002;2.753955312e-003
3.345643616e+002;-1.644980046e-003
3.346730042e+002;-2.809404163e-003
3.347816772e+002;1.169968955e-002
3.348903198e+002;2.735472517e-003
3.349989929e+002;1.223569456e-002
3.351076660e+002;1.334466971e-002
3.352163696e+002;7.300754078e-003
3.353250427e+002;1.145941112e-002
3.354337463e+002;8.465178311e-003
3.355424500e+002;-1.774360542e-003
3.356511536e+002;1.036891900e-002
3.357598572e+002;2.014638390e-003
3.358685608e+002;6.469022483e-003
3.359772949e+002;6.173295900e-003
3.360860291e+002;1.147789415e-002
3.361947632e+002;1.269776747e-002
3.363034973e+002;1.288259681e-002
3.364122620e+002;6.968061440e-003
3.365209961e+002;8.354281075e-003
3.366297607e+002;2.014638390e-003
3.367385254e+002;1.365887932e-002
3.368472900e+002;1.144092903e-002
3.369560852e+002;7.818276063e-003
3.370648499e+002;1.539627369e-002
3.371736450e+002;1.127458178e-003
3.372824402e+002;8.317315020e-003
3.373912354e+002;8.132485673e-004
3.375000305e+002;-7.208339521e-004
