3.215698853e+002;4.606838047e-004
3.216777954e+002;1.255589188e-003
3.217857361e+002;1.743372064e-003
3.218936768e+002;3.522876068e-004
3.220016174e+002;1.255589188e-003
3.221095581e+002;9.665326797e-004
3.222175293e+002;1.562711666e-003
3.223254700e+002;2.881532069e-003
3.224334412e+002;1.472381526e-003
3.225414124e+002;1.598843723e-003
3.226494141e+002;2.700871788e-003
3.227573853e+002;1.616909751e-003
3.228653870e+002;1.833702205e-003
3.229733887e+002;1.716272964e-004
3.230813904e+002;1.716272964e-004
3.231893921e+002;-8.129714115e-005
3.232973938e+002;2.195022767e-003
3.234054260e+002;9.936316928e-005
3.235134583e+002;2.140824683e-003
3.236214905e+002;2.619574661e-004
3.237295227e+002;1.653041923e-003
3.238375854e+002;-2.104692627e-003
3.239456482e+002;1.833702205e-003
3.240537109e+002;3.703536349e-004
3.241617737e+002;3.622239223e-003
3.242698364e+002;1.725306036e-003
3.243778992e+002;3.857097588e-003
3.244859924e+002;2.773135900e-003
3.245940857e+002;3.568041138e-003
3.247021790e+002;3.026060294e-003
3.248102722e+002;2.213088796e-003
3.249183960e+002;2.447947161e-003
3.250265198e+002;1.363985357e-003
3.251346436e+002;9.304006235e-004
3.252427673e+002;3.134456463e-003
3.253508911e+002;-1.544645638e-003
3.254590149e+002;6.232780870e-004
3.255671692e+002;2.438914235e-004
3.256753235e+002;-1.535612682e-004
3.257834778e+002;1.219457132e-003
3.258916321e+002;4.652003292e-003
3.259998169e+002;1.978230430e-003
3.261080017e+002;-1.896933245e-004
3.262161865e+002;9.123345953e-004
3.263243713e+002;2.213088796e-003
3.264325562e+002;-1.535612682e-004
3.265407715e+002;4.471342545e-003
3.266489563e+002;2.989928238e-003
3.267571716e+002;1.345919329e-003
3.268653870e+002;3.568041138e-003
3.269736328e+002;2.646673704e-003
3.270818481e+002;4.904927686e-003
3.271900940e+002;1.616909751e-003
3.272983398e+002;-4.516507761e-005
3.274065857e+002;1.237523160e-003
3.275148315e+002;3.161555505e-004
3.276231079e+002;-8.129714115e-005
3.277313538e+002;-1.896933245e-004
3.278396301e+002;2.980895224e-004
3.279479065e+002;-5.690800026e-004
3.280562134e+002;7.678063121e-004
3.281644897e+002;2.122758655e-003
3.282727966e+002;8.942685672e-004
3.283811035e+002;2.375683049e-003
3.284894104e+002;2.231154824e-003
3.285977173e+002;1.996296458e-003
3.287060242e+002;3.531909082e-003
3.288143616e+002;2.231154824e-003
3.289226990e+002;2.664739732e-003
3.290310364e+002;3.098324407e-003
3.291393738e+002;2.195022767e-003
3.292477417e+002;1.671107952e-003
3.293561096e+002;2.122758655e-003
3.294644470e+002;1.038796850e-003
3.295728149e+002;1.165259047e-003
3.296812134e+002;8.400704828e-004
3.297895813e+002;-5.148819182e-004
3.298979797e+002;-5.148819182e-004
3.300063782e+002;-2.104692627e-003
3.301147766e+002;-4.606838047e-004
3.302231750e+002;7.678063121e-004
3.303315735e+002;1.905966317e-003
3.304400024e+002;1.689173980e-003
3.305484314e+002;3.116390435e-003
3.306568604e+002;3.441578941e-003
3.307652893e+002;1.147193019e-003
3.308737488e+002;7.858723402e-004
3.309821777e+002;1.869834261e-003
3.310906372e+002;3.658371279e-003
3.311990967e+002;2.971862210e-003
3.313075562e+002;1.436249469e-003
3.314160461e+002;3.242852632e-003
3.315245361e+002;2.014362486e-003
3.316329956e+002;5.329479463e-004
3.317414856e+002;1.237523160e-003
3.318500061e+002;-1.074928907e-003
3.319584961e+002;-2.032428514e-003
3.320670166e+002;5.148819182e-004
3.321755066e+002;1.354952401e-004
3.322840271e+002;1.363985357e-003
3.323925781e+002;-1.174292047e-004
3.325010986e+002;-6.052120589e-004
3.326096497e+002;3.712569363e-003
3.327181702e+002;8.581365109e-004
3.328267212e+002;2.195022767e-003
3.329353027e+002;4.245517484e-004
3.330438538e+002;6.774761714e-004
3.331524048e+002;1.291721244e-003
3.332609863e+002;3.242852632e-003
3.333695679e+002;2.881532069e-003
3.334781494e+002;1.454315498e-003
3.335867615e+002;2.267286880e-003
3.336953430e+002;8.129714115e-005
3.338039551e+002;-4.516507761e-005
3.339125671e+002;3.522876068e-004
3.340211792e+002;1.851768233e-003
3.341297913e+002;1.779504120e-003
3.342384338e+002;1.345919329e-003
3.343470764e+002;-9.936316928e-005
3.344557190e+002;4.787498328e-004
3.345643616e+002;-8.129714115e-005
3.346730042e+002;-1.147193019e-003
3.347816772e+002;2.303418936e-003
3.348903198e+002;2.709904766e-005
3.349989929e+002;1.815636177e-003
3.351076660e+002;1.996296458e-003
3.352163696e+002;2.791201929e-003
3.353250427e+002;4.146154039e-003
3.354337463e+002;2.700871788e-003
3.355424500e+002;4.516507761e-005
3.356511536e+002;1.363985357e-003
3.357598572e+002;1.354952401e-004
3.358685608e+002;2.953796182e-003
3.359772949e+002;4.426177766e-004
3.360860291e+002;1.689173980e-003
3.361947632e+002;1.111060963e-003
3.363034973e+002;1.707240008e-003
3.364122620e+002;7.858723402e-004
3.365209961e+002;1.436249469e-003
3.366297607e+002;-6.955421995e-004
3.367385254e+002;2.718937816e-003
3.368472900e+002;2.393749077e-003
3.369560852e+002;9.123345953e-004
3.370648499e+002;3.206720576e-003
3.371736450e+002;5.690800026e-004
3.372824402e+002;6.413441151e-004
3.373912354e+002;4.606838047e-004
3.375000305e+002;2.502145246e-003
3.376088562e+002;2.809267957e-003
3.377176819e+002;2.104692627e-003
3.378265076e+002;1.201391104e-003
3.379353333e+002;-5.690800026e-004
3.380441589e+002;4.254550207e-003
3.381530151e+002;1.309787272e-003
3.382618408e+002;-8.942685672e-004
3.383706970e+002;1.147193019e-003
3.384795532e+002;5.329479463e-004
3.385884399e+002;-5.871460307e-004
3.386972961e+002;4.787498328e-004
3.388061829e+002;8.039383683e-004
3.389150696e+002;1.273655216e-003
3.390239563e+002;1.382051385e-003
3.391328430e+002;2.628607675e-003
3.392417603e+002;7.678063121e-004
3.393506470e+002;2.538277302e-003
3.394595642e+002;1.942098374e-003
3.395684814e+002;2.737003844e-003
3.396773987e+002;2.466013189e-003
3.397863464e+002;5.510139745e-004
3.398952637e+002;1.074928907e-003
3.400042114e+002;2.086626599e-003
3.401131592e+002;5.148819182e-004
3.402221069e+002;-2.077593672e-004
3.403310852e+002;-1.147193019e-003
3.404400330e+002;-1.544645638e-003
3.405490112e+002;-1.174292047e-004
3.406579895e+002;7.678063121e-004
3.407669678e+002;2.050494542e-003
3.408759766e+002;4.091956187e-003
3.409849548e+002;2.863466041e-003
3.410939636e+002;1.616909751e-003
3.412029724e+002;1.092994935e-003
3.413119812e+002;1.363985357e-003
3.414209900e+002;2.122758655e-003
3.415300293e+002;4.254550207e-003
3.416390381e+002;3.062192351e-003
3.417480774e+002;2.845400013e-003
3.418571167e+002;5.690800026e-004
3.419661865e+002;-1.147193019e-003
3.420752258e+002;2.619574661e-004
3.421842957e+002;2.086626599e-003
3.422933350e+002;2.077593672e-004
3.424024048e+002;1.634975779e-003
3.425115051e+002;-6.594101433e-004
3.426205750e+002;4.968158901e-004
3.427296753e+002;-3.342215787e-004
3.428387451e+002;2.321484964e-003
3.429478455e+002;6.413441151e-004
3.430569763e+002;2.718937816e-003
3.431660767e+002;2.800234943e-004
3.432752075e+002;1.129126991e-003
3.433843079e+002;3.161555505e-004
3.434934387e+002;1.815636177e-003
3.436025696e+002;2.809267957e-003
3.437117310e+002;2.628607675e-003
3.438208618e+002;1.960164402e-003
3.439300232e+002;3.857097588e-003
3.440391846e+002;8.039383683e-004
3.441483459e+002;1.345919329e-003
3.442575073e+002;1.616909751e-003
3.443666687e+002;3.161555505e-004
3.444758606e+002;8.762025391e-004
3.445850525e+002;-6.052120589e-004
3.446942444e+002;9.936316928e-005
3.448034363e+002;8.942685672e-004
3.449126587e+002;6.052120589e-004
3.450218506e+002;9.304006235e-004
3.451310730e+002;-9.845987661e-004
3.452402954e+002;2.502145246e-003
3.453495178e+002;-3.703536349e-004
3.454587402e+002;-1.544645638e-003
3.455679932e+002;1.309787272e-003
3.456772461e+002;3.170588519e-003
3.457864990e+002;2.068560570e-003
3.458957520e+002;1.671107952e-003
3.460050049e+002;4.362946376e-003
3.461142578e+002;3.820965532e-003
3.462235413e+002;2.231154824e-003
3.463328247e+002;1.454315498e-003
3.464421082e+002;1.382051385e-003
3.465513916e+002;1.201391104e-003
3.466607056e+002;-5.510139745e-004
3.467699890e+002;-8.400704828e-004
3.468793030e+002;-2.258253953e-004
3.469886169e+002;1.653041923e-003
3.470979309e+002;-1.580777694e-003
3.472072754e+002;8.039383683e-004
3.473165894e+002;4.968158901e-004
3.474259338e+002;1.382051385e-003
3.475352783e+002;9.304006235e-004
3.476446228e+002;1.689173980e-003
3.477539673e+002;4.435210489e-003
