   1.0155586e-08	  -5.0000000e-04	
   0.0000000e+00	  -9.7349609e-05	
   1.1900372e-06	   3.2543330e-04	
   4.5716957e-06	   7.6935536e-04	
   1.0323321e-05	   1.2354735e-03	
   1.9393695e-05	   1.7248976e-03	
   3.0805438e-05	   2.2387929e-03	
   4.6039377e-05	   2.7783829e-03	
   6.4135583e-05	   3.3449524e-03	
   8.6995069e-05	   3.9398504e-03	
   1.1552294e-04	   4.5644933e-03	
   1.4637290e-04	   5.2203684e-03	
   1.8626905e-04	   5.9090372e-03	
   2.3299355e-04	   6.6321395e-03	
   2.8773983e-04	   7.3913968e-03	
   3.4730738e-04	   8.1886171e-03	
   4.1867553e-04	   9.0256983e-03	
   5.0287968e-04	   9.9046336e-03	
   5.8498588e-04	   1.0827516e-02	
   6.8215425e-04	   1.1796542e-02	
   8.0405848e-04	   1.2814019e-02	
   9.2464860e-04	   1.3882371e-02	
   1.0815698e-03	   1.5004140e-02	
   1.2343287e-03	   1.6181997e-02	
   1.4334534e-03	   1.7418747e-02	
   1.6303383e-03	   1.8717335e-02	
   1.8623820e-03	   2.0080852e-02	
   2.1156292e-03	   2.1512545e-02	
   2.4461505e-03	   2.3015823e-02	
   2.7639361e-03	   2.4594264e-02	
   3.1213055e-03	   2.6251628e-02	
   3.4946723e-03	   2.7991860e-02	
   3.9276099e-03	   2.9819103e-02	
   4.3959599e-03	   3.1737709e-02	
   4.9612765e-03	   3.3752244e-02	
   5.5312495e-03	   3.5867507e-02	
   6.0438594e-03	   3.8088533e-02	
   6.7027663e-03	   4.0420610e-02	
   7.5250979e-03	   4.2869291e-02	
   8.4081880e-03	   4.5440406e-02	
   9.1758180e-03	   4.8140076e-02	
   1.0220934e-02	   5.0974731e-02	
   1.1408270e-02	   5.3951117e-02	
   1.2458250e-02	   5.7076324e-02	
   1.3841685e-02	   6.0357790e-02	
   1.5151949e-02	   6.3803330e-02	
   1.6773148e-02	   6.7421147e-02	
   1.8436244e-02	   7.1219855e-02	
   2.0288785e-02	   7.5208498e-02	
   2.2290604e-02	   7.9396573e-02	
   2.4861840e-02	   8.3794052e-02	
   2.7144362e-02	   8.8411405e-02	
   2.9716174e-02	   9.3259626e-02	
   3.2425437e-02	   9.8350258e-02	
   3.5383756e-02	   1.0369542e-01	
   3.8602767e-02	   1.0930784e-01	
   4.2164587e-02	   1.1520088e-01	
   4.6172336e-02	   1.2138858e-01	
   5.0354810e-02	   1.2788566e-01	
   5.4777977e-02	   1.3470759e-01	
   5.8685347e-02	   1.4187062e-01	
   6.2894242e-02	   1.4939180e-01	
   6.8535860e-02	   1.5728904e-01	
   7.4932964e-02	   1.6558115e-01	
   8.1505289e-02	   1.7428785e-01	
   8.8096992e-02	   1.8342990e-01	
   9.4666475e-02	   1.9302904e-01	
   1.0301534e-01	   2.0310815e-01	
   1.1226269e-01	   2.1369120e-01	
   1.1994770e-01	   2.2480341e-01	
   1.3009257e-01	   2.3647124e-01	
   1.4131308e-01	   2.4872245e-01	
   1.5123205e-01	   2.6158622e-01	
   1.6402887e-01	   2.7509318e-01	
   1.7665818e-01	   2.8927549e-01	
   1.9116498e-01	   3.0416692e-01	
   2.0521997e-01	   3.1980291e-01	
   2.2170186e-01	   3.3622071e-01	
   2.4270000e-01	   3.5345939e-01	
   2.6097023e-01	   3.7156001e-01	
   2.8062228e-01	   3.9056566e-01	
   3.0151744e-01	   4.1052160e-01	
   3.2289869e-01	   4.3147533e-01	
   3.4701696e-01	   4.5347675e-01	
   3.7289790e-01	   4.7657823e-01	
   3.9952237e-01	   5.0083480e-01	
   4.2863512e-01	   5.2630419e-01	
   4.6086405e-01	   5.5304705e-01	
   4.9475793e-01	   5.8112705e-01	
   5.3008428e-01	   6.1061105e-01	
   5.6717390e-01	   6.4156925e-01	
   6.0020697e-01	   6.7407537e-01	
   6.3535870e-01	   7.0820679e-01	
   6.7922661e-01	   7.4404477e-01	
   7.2897189e-01	   7.8167466e-01	
   7.7990938e-01	   8.2118605e-01	
   8.3588008e-01	   8.6267300e-01	
   8.8440086e-01	   9.0623430e-01	
   9.3482717e-01	   9.5197367e-01	
   1.0000000e+00	   1.0000000e+00	
