3.2166278e+02	1.9589346e-03
3.2177069e+02	1.2431663e-03
3.2187866e+02	-4.5357796e-04
3.2198663e+02	-1.6184901e-03
3.2209460e+02	-1.7406277e-03
3.2220258e+02	-2.8520996e-03
3.2231058e+02	-1.9459530e-03
3.2241855e+02	-1.7176387e-03
3.2252655e+02	-7.6179190e-04
3.2263455e+02	-1.0973262e-03
3.2274258e+02	9.1518743e-05
3.2285056e+02	-3.2072923e-04
3.2295859e+02	-8.7357751e-05
3.2306662e+02	-2.4239402e-04
3.2317465e+02	5.9127556e-04
3.2328268e+02	1.3328458e-03
3.2339072e+02	7.9939151e-04
3.2349878e+02	8.8204261e-04
3.2360684e+02	1.0937792e-03
3.2371490e+02	9.5437247e-04
3.2382294e+02	-5.0764878e-04
3.2393103e+02	-1.1826270e-04
3.2403912e+02	-5.7295270e-04
3.2414722e+02	-2.2807785e-03
3.2425531e+02	-3.3774594e-03
3.2436340e+02	-3.5863403e-03
3.2447150e+02	-2.9561006e-03
3.2457962e+02	-2.4704605e-03
3.2468774e+02	-7.9169890e-04
3.2479587e+02	2.0339946e-04
3.2490396e+02	8.5114533e-04
3.2501212e+02	1.0478974e-03
3.2512027e+02	7.4325348e-04
3.2522842e+02	5.3013765e-04
3.2533658e+02	4.2268275e-04
3.2544473e+02	-3.3103195e-05
3.2555289e+02	6.7015912e-04
3.2566107e+02	8.9754060e-04
3.2576926e+02	1.0113675e-03
3.2587744e+02	1.0559296e-03
3.2598560e+02	1.3742501e-03
3.2609381e+02	5.3733105e-04
3.2620203e+02	3.7091009e-04
3.2631024e+02	-4.2185918e-04
3.2641846e+02	-1.2124451e-03
3.2652667e+02	-1.2695761e-03
3.2663492e+02	-1.6328620e-03
3.2674313e+02	-2.4207700e-03
3.2685138e+02	-2.5904565e-03
3.2695963e+02	-1.9654673e-03
3.2706787e+02	-2.1470823e-03
3.2717612e+02	-2.0660824e-03
3.2728439e+02	-7.3788141e-04
3.2739267e+02	2.7456886e-04
3.2750095e+02	3.6472249e-04
3.2760922e+02	6.3010308e-04
3.2771753e+02	1.1934777e-03
3.2782581e+02	7.0731953e-04
3.2793411e+02	8.5430712e-04
3.2804242e+02	2.5198702e-04
3.2815073e+02	3.8853588e-04
3.2825903e+02	-1.9791086e-04
3.2836737e+02	-7.3433304e-04
3.2847571e+02	-1.4493193e-03
3.2858405e+02	-1.8095465e-03
3.2869238e+02	-2.3856739e-03
3.2880072e+02	-3.5248235e-03
3.2890909e+02	-3.3139993e-03
3.2901746e+02	-2.6999623e-03
3.2912582e+02	-2.1457146e-03
3.2923416e+02	-1.5718801e-03
3.2934256e+02	2.4769513e-04
3.2945096e+02	1.3043118e-03
3.2955933e+02	1.4277001e-03
3.2966772e+02	9.1661621e-04
3.2977615e+02	9.7280064e-04
3.2988455e+02	6.4739750e-05
3.2999298e+02	-2.6528169e-04
3.3010141e+02	-6.0893385e-04
3.3020984e+02	8.2240699e-05
3.3031827e+02	-7.1844461e-05
3.3042667e+02	1.3774126e-04
3.3053513e+02	-6.3037622e-04
3.3064359e+02	-1.4624200e-03
3.3075204e+02	-2.1273124e-03
3.3086050e+02	-2.9821983e-03
3.3096899e+02	-3.4009113e-03
3.3107745e+02	-3.8817130e-03
3.3118594e+02	-3.0607475e-03
3.3129443e+02	-2.1263727e-03
3.3140292e+02	-8.6474202e-04
3.3151141e+02	-6.8484458e-04
3.3161993e+02	5.5277912e-04
3.3172842e+02	1.6465639e-04
3.3183694e+02	-2.6670119e-04
3.3194550e+02	-9.7044969e-04
3.3205402e+02	-6.9208277e-04
3.3216257e+02	-7.9976806e-04
3.3227109e+02	4.7394350e-04
3.3237964e+02	1.9323630e-03
3.3248822e+02	2.0233205e-03
3.3259677e+02	2.5730045e-03
3.3270532e+02	2.0022034e-03
3.3281387e+02	1.2930615e-03
3.3292245e+02	-2.6620133e-04
3.3303107e+02	-6.8048352e-04
3.3313965e+02	-1.4783168e-03
3.3324823e+02	-1.2054286e-03
3.3335684e+02	-1.2581011e-03
3.3346545e+02	-1.4950671e-03
3.3357407e+02	-4.0149501e-04
3.3368271e+02	-9.5729213e-05
3.3379129e+02	3.4555174e-04
3.3389993e+02	6.2519862e-04
3.3400858e+02	1.3713925e-03
3.3411722e+02	8.4490481e-04
3.3422586e+02	2.1869711e-03
3.3433453e+02	1.9908317e-03
3.3444321e+02	1.6642184e-03
3.3455188e+02	1.5914375e-03
3.3466055e+02	1.2659803e-03
3.3476923e+02	3.5321985e-04
3.3487793e+02	-5.8015139e-04
3.3498657e+02	-1.7015809e-03
3.3509528e+02	-2.3096002e-03
3.3520398e+02	-1.6550216e-03
3.3531271e+02	-1.7535022e-03
3.3542142e+02	-1.6205918e-03
3.3553015e+02	-9.7729734e-04
3.3563889e+02	-3.2563480e-04
3.3574762e+02	-4.1980957e-04
3.3585635e+02	-5.6217311e-04
3.3596509e+02	3.7130837e-04
3.3607385e+02	1.0094121e-03
3.3618259e+02	1.1540831e-03
3.3629135e+02	1.4926573e-03
3.3640012e+02	2.0156539e-03
3.3650891e+02	1.8884914e-03
3.3661768e+02	1.5603191e-03
3.3672647e+02	1.6260398e-03
3.3683527e+02	1.2676752e-03
3.3694406e+02	7.1676604e-04
3.3705289e+02	-9.6666438e-05
3.3716168e+02	-8.8861107e-04
3.3727051e+02	-1.7081368e-03
3.3737930e+02	-2.2237620e-03
3.3748813e+02	-2.2506984e-03
3.3759695e+02	-1.1806725e-03
3.3770581e+02	-7.3010245e-04
3.3781467e+02	-1.1567417e-04
3.3792352e+02	-1.5705166e-04
3.3803238e+02	-6.3673704e-05
3.3814124e+02	1.0996678e-04
3.3825012e+02	7.7359987e-04
3.3835898e+02	1.1771831e-03
3.3846787e+02	-8.9481694e-05
3.3857672e+02	3.8769317e-04
3.3868564e+02	-1.4570774e-04
3.3879453e+02	3.9116355e-04
3.3890344e+02	-5.2285902e-04
3.3901236e+02	9.5937398e-04
3.3912128e+02	1.8425814e-04
3.3923019e+02	-1.3059011e-03
3.3933914e+02	-2.6042044e-03
3.3944806e+02	-2.8960494e-03
3.3955701e+02	-4.0924225e-03
3.3966595e+02	-3.8936212e-03
3.3977490e+02	-2.5533123e-03
3.3988385e+02	-1.4375684e-03
3.3999280e+02	-5.3416881e-04
3.4010178e+02	1.1780275e-03
3.4021075e+02	7.3951486e-04
3.4031973e+02	1.0881573e-03
3.4042874e+02	4.7402824e-04
3.4053772e+02	6.2430898e-04
3.4064673e+02	5.2864688e-04
3.4075574e+02	1.9860346e-03
3.4086475e+02	1.4159128e-03
3.4097379e+02	1.0735365e-03
3.4108276e+02	4.4199322e-04
3.4119180e+02	-3.4055079e-04
3.4130084e+02	-1.5505840e-03
3.4140988e+02	-2.1544430e-03
3.4151892e+02	-2.4698734e-03
3.4162799e+02	-2.4634116e-03
3.4173703e+02	-1.9592823e-03
3.4184610e+02	-2.1498003e-03
3.4195517e+02	-8.6209878e-04
3.4206427e+02	2.1566907e-04
3.4217334e+02	7.3280278e-04
3.4228244e+02	9.9029219e-04
3.4239148e+02	1.6298810e-03
3.4250058e+02	1.9167382e-03
3.4260971e+02	1.4552914e-03
3.4271881e+02	2.1948015e-03
3.4282794e+02	2.3923084e-03
3.4293704e+02	1.9182356e-03
3.4304617e+02	2.0551874e-03
3.4315533e+02	1.5483637e-03
3.4326447e+02	2.9234857e-04
3.4337363e+02	-9.8013694e-05
3.4348276e+02	-1.7628690e-04
3.4359192e+02	-1.3567865e-03
3.4370105e+02	-1.1313182e-03
3.4381024e+02	-8.4971617e-04
3.4391940e+02	-5.5811787e-04
3.4402859e+02	-1.1701911e-04
3.4413779e+02	5.6846309e-04
3.4424698e+02	9.1536199e-04
3.4435617e+02	9.2557046e-04
3.4446536e+02	9.8017318e-04
3.4457459e+02	1.0934102e-03
3.4468381e+02	7.1485678e-04
3.4479303e+02	4.9471275e-04
3.4490225e+02	-3.4966580e-05
3.4501147e+02	2.0871919e-04
3.4512070e+02	-6.4102217e-04
3.4522995e+02	-5.4457040e-04
3.4533920e+02	-7.7807538e-04
3.4544846e+02	-7.2380237e-04
3.4555771e+02	-1.2750871e-03
3.4566699e+02	-1.5715078e-03
3.4577628e+02	-2.2042506e-03
3.4588556e+02	-1.9097144e-03
3.4599484e+02	-1.4155999e-03
3.4610413e+02	-7.8387941e-04
3.4621341e+02	-4.0683389e-04
3.4632269e+02	1.0416880e-03
3.4643201e+02	9.7821560e-04
3.4654132e+02	9.7990147e-04
3.4665063e+02	-5.5310226e-04
3.4675998e+02	-7.4260495e-04
3.4686929e+02	-1.7253003e-03
3.4697864e+02	-1.5572993e-03
3.4708798e+02	-2.0277292e-03
