   6.3288158e-08	  -5.0000000e-04	
   0.0000000e+00	  -9.7349609e-05	
   4.9390202e-08	   3.2543330e-04	
   1.8501150e-08	   7.6935536e-04	
   5.2196257e-04	   1.2354735e-03	
   2.0058308e-03	   1.7248976e-03	
   3.6162946e-03	   2.2387929e-03	
   5.6047389e-03	   2.7783829e-03	
   7.7656035e-03	   3.3449524e-03	
   9.9260968e-03	   3.9398504e-03	
   1.2399090e-02	   4.5644933e-03	
   1.4837391e-02	   5.2203684e-03	
   1.7452132e-02	   5.9090372e-03	
   2.0176351e-02	   6.6321395e-03	
   2.3033192e-02	   7.3913968e-03	
   2.6026412e-02	   8.1886171e-03	
   2.9088942e-02	   9.0256983e-03	
   3.2492188e-02	   9.9046336e-03	
   3.5752522e-02	   1.0827516e-02	
   3.9379641e-02	   1.1796542e-02	
   4.2938548e-02	   1.2814019e-02	
   4.6788529e-02	   1.3882371e-02	
   5.0775609e-02	   1.5004140e-02	
   5.4820166e-02	   1.6181997e-02	
   5.9234952e-02	   1.7418747e-02	
   6.3625258e-02	   1.8717335e-02	
   6.8161414e-02	   2.0080852e-02	
   7.2938803e-02	   2.1512545e-02	
   7.7890818e-02	   2.3015823e-02	
   8.3056766e-02	   2.4594264e-02	
   8.8290553e-02	   2.6251628e-02	
   9.3826700e-02	   2.7991860e-02	
   9.9598174e-02	   2.9819103e-02	
   1.0574088e-01	   3.1737709e-02	
   1.1199140e-01	   3.3752244e-02	
   1.1842448e-01	   3.5867507e-02	
   1.2504260e-01	   3.8088533e-02	
   1.3186250e-01	   4.0420610e-02	
   1.3921363e-01	   4.2869291e-02	
   1.4576894e-01	   4.5440406e-02	
   1.5291861e-01	   4.8140076e-02	
   1.6056584e-01	   5.0974731e-02	
   1.6914476e-01	   5.3951117e-02	
   1.7802472e-01	   5.7076324e-02	
   1.8690167e-01	   6.0357790e-02	
   1.9533564e-01	   6.3803330e-02	
   2.0443434e-01	   6.7421147e-02	
   2.1416067e-01	   7.1219855e-02	
   2.2382944e-01	   7.5208498e-02	
   2.3376665e-01	   7.9396573e-02	
   2.4475089e-01	   8.3794052e-02	
   2.5527650e-01	   8.8411405e-02	
   2.6653114e-01	   9.3259626e-02	
   2.7773115e-01	   9.8350258e-02	
   2.8870873e-01	   1.0369542e-01	
   3.0084753e-01	   1.0930784e-01	
   3.1382585e-01	   1.1520088e-01	
   3.2572906e-01	   1.2138858e-01	
   3.3867202e-01	   1.2788566e-01	
   3.5150281e-01	   1.3470759e-01	
   3.6530487e-01	   1.4187062e-01	
   3.7907649e-01	   1.4939180e-01	
   3.9352459e-01	   1.5728904e-01	
   4.0734936e-01	   1.6558115e-01	
   4.2279342e-01	   1.7428785e-01	
   4.3696444e-01	   1.8342990e-01	
   4.5259910e-01	   1.9302904e-01	
   4.6901581e-01	   2.0310815e-01	
   4.8439380e-01	   2.1369120e-01	
   5.0124550e-01	   2.2480341e-01	
   5.1894123e-01	   2.3647124e-01	
   5.3647453e-01	   2.4872245e-01	
   5.5357203e-01	   2.6158622e-01	
   5.7182205e-01	   2.7509318e-01	
   5.9056858e-01	   2.8927549e-01	
   6.0979540e-01	   3.0416692e-01	
   6.2850163e-01	   3.1980291e-01	
   6.4890003e-01	   3.3622071e-01	
   6.6850439e-01	   3.5345939e-01	
   6.8862313e-01	   3.7156001e-01	
   7.0988943e-01	   3.9056566e-01	
   7.3064261e-01	   4.1052160e-01	
   7.5277524e-01	   4.3147533e-01	
   7.7496148e-01	   4.5347675e-01	
   7.9671697e-01	   4.7657823e-01	
   8.1817369e-01	   5.0083480e-01	
   8.4013801e-01	   5.2630419e-01	
   8.6059684e-01	   5.5304705e-01	
   8.8071628e-01	   5.8112705e-01	
   8.9868798e-01	   6.1061105e-01	
   9.1548490e-01	   6.4156925e-01	
   9.2985062e-01	   6.7407537e-01	
   9.4309970e-01	   7.0820679e-01	
   9.5451667e-01	   7.4404477e-01	
   9.6441723e-01	   7.8167466e-01	
   9.7377689e-01	   8.2118605e-01	
   9.8172721e-01	   8.6267300e-01	
   9.8807359e-01	   9.0623430e-01	
   9.9404659e-01	   9.5197367e-01	
   1.0000000e+00	   1.0000000e+00	
